x,y,z,qw,qx,qy,qz
0.550000000000,-0.375000000000,0.650000000000,0.000000000000,0.675590207598,0.737277336827,0.000000000000
0.550000000000,-0.370000000000,0.650000000000,-0.000000000000,0.673289496243,0.739378965247,-0.000000000000
0.550000000000,-0.365000000000,0.650000000000,-0.000000000000,0.670962709364,0.741491094109,-0.000000000000
0.550000000000,-0.360000000000,0.650000000000,-0.000000000000,0.668609640353,0.743613574934,-0.000000000000
0.550000000000,-0.355000000000,0.650000000000,-0.000000000000,0.666230086991,0.745746251206,-0.000000000000
0.550000000000,-0.350000000000,0.650000000000,-0.000000000000,0.663823851769,0.747888958217,-0.000000000000
0.550000000000,-0.345000000000,0.650000000000,-0.000000000000,0.661390742211,0.750041522929,-0.000000000000
0.550000000000,-0.340000000000,0.650000000000,-0.000000000000,0.658930571212,0.752203763831,-0.000000000000
0.550000000000,-0.335000000000,0.650000000000,-0.000000000000,0.656443157379,0.754375490807,-0.000000000000
0.550000000000,-0.330000000000,0.650000000000,-0.000000000000,0.653928325376,0.756556505008,-0.000000000000
0.550000000000,-0.325000000000,0.650000000000,-0.000000000000,0.651385906291,0.758746598731,-0.000000000000
0.550000000000,-0.320000000000,0.650000000000,-0.000000000000,0.648815737991,0.760945555303,-0.000000000000
0.550000000000,-0.315000000000,0.650000000000,-0.000000000000,0.646217665502,0.763153148977,-0.000000000000
0.550000000000,-0.310000000000,0.650000000000,-0.000000000000,0.643591541380,0.765369144834,-0.000000000000
0.550000000000,-0.305000000000,0.650000000000,-0.000000000000,0.640937226101,0.767593298693,-0.000000000000
0.550000000000,-0.300000000000,0.650000000000,-0.000000000000,0.638254588449,0.769825357029,-0.000000000000
0.550000000000,-0.295000000000,0.650000000000,-0.000000000000,0.635543505908,0.772065056908,-0.000000000000
0.550000000000,-0.290000000000,0.650000000000,-0.000000000000,0.632803865066,0.774312125927,-0.000000000000
0.550000000000,-0.285000000000,0.650000000000,-0.000000000000,0.630035562017,0.776566282164,-0.000000000000
0.550000000000,-0.280000000000,0.650000000000,-0.000000000000,0.627238502765,0.778827234147,-0.000000000000
0.550000000000,-0.275000000000,0.650000000000,-0.000000000000,0.624412603637,0.781094680829,-0.000000000000
0.550000000000,-0.270000000000,0.650000000000,-0.000000000000,0.621557791693,0.783368311578,-0.000000000000
0.550000000000,-0.265000000000,0.650000000000,-0.000000000000,0.618674005138,0.785647806187,-0.000000000000
0.550000000000,-0.260000000000,0.650000000000,-0.000000000000,0.615761193731,0.787932834888,-0.000000000000
0.550000000000,-0.255000000000,0.650000000000,-0.000000000000,0.612819319205,0.790223058389,-0.000000000000
0.550000000000,-0.250000000000,0.650000000000,-0.000000000000,0.609848355668,0.792518127924,-0.000000000000
0.550000000000,-0.245000000000,0.650000000000,-0.000000000000,0.606848290018,0.794817685323,-0.000000000000
0.550000000000,-0.240000000000,0.650000000000,-0.000000000000,0.603819122339,0.797121363092,-0.000000000000
0.550000000000,-0.235000000000,0.650000000000,-0.000000000000,0.600760866310,0.799428784514,-0.000000000000
0.550000000000,-0.230000000000,0.650000000000,-0.000000000000,0.597673549591,0.801739563774,-0.000000000000
0.550000000000,-0.225000000000,0.650000000000,-0.000000000000,0.594557214210,0.804053306088,-0.000000000000
0.550000000000,-0.220000000000,0.650000000000,-0.000000000000,0.591411916947,0.806369607868,-0.000000000000
0.550000000000,-0.215000000000,0.650000000000,-0.000000000000,0.588237729698,0.808688056892,-0.000000000000
0.550000000000,-0.210000000000,0.650000000000,-0.000000000000,0.585034739835,0.811008232502,-0.000000000000
0.550000000000,-0.205000000000,0.650000000000,-0.000000000000,0.581803050555,0.813329705818,-0.000000000000
0.550000000000,-0.200000000000,0.650000000000,-0.000000000000,0.578542781210,0.815652039972,-0.000000000000
0.550000000000,-0.195000000000,0.650000000000,-0.000000000000,0.575254067630,0.817974790366,-0.000000000000
0.550000000000,-0.190000000000,0.650000000000,-0.000000000000,0.571937062427,0.820297504947,-0.000000000000
0.550000000000,-0.185000000000,0.650000000000,-0.000000000000,0.568591935276,0.822619724502,-0.000000000000
0.550000000000,-0.180000000000,0.650000000000,-0.000000000000,0.565218873191,0.824940982973,-0.000000000000
0.550000000000,-0.175000000000,0.650000000000,-0.000000000000,0.561818080770,0.827260807799,-0.000000000000
0.550000000000,-0.170000000000,0.650000000000,-0.000000000000,0.558389780422,0.829578720267,-0.000000000000
0.550000000000,-0.165000000000,0.650000000000,-0.000000000000,0.554934212575,0.831894235894,0.000000000000
0.550000000000,-0.160000000000,0.650000000000,-0.000000000000,0.551451635854,0.834206864821,-0.000000000000
0.550000000000,-0.155000000000,0.650000000000,-0.000000000000,0.547942327244,0.836516112227,-0.000000000000
0.550000000000,-0.150000000000,0.650000000000,-0.000000000000,0.544406582216,0.838821478767,-0.000000000000
0.550000000000,-0.145000000000,0.650000000000,-0.000000000000,0.540844714834,0.841122461022,0.000000000000
0.550000000000,-0.140000000000,0.650000000000,-0.000000000000,0.537257057830,0.843418551973,-0.000000000000
0.550000000000,-0.135000000000,0.650000000000,-0.000000000000,0.533643962649,0.845709241482,-0.000000000000
0.550000000000,-0.130000000000,0.650000000000,-0.000000000000,0.530005799468,0.847994016801,-0.000000000000
0.550000000000,-0.125000000000,0.650000000000,-0.000000000000,0.526342957179,0.850272363086,-0.000000000000
0.550000000000,-0.120000000000,0.650000000000,-0.000000000000,0.522655843342,0.852543763933,-0.000000000000
0.550000000000,-0.115000000000,0.650000000000,-0.000000000000,0.518944884106,0.854807701919,0.000000000000
0.550000000000,-0.110000000000,0.650000000000,-0.000000000000,0.515210524094,0.857063659166,0.000000000000
0.550000000000,-0.105000000000,0.650000000000,-0.000000000000,0.511453226258,0.859311117902,0.000000000000
0.550000000000,-0.100000000000,0.650000000000,-0.000000000000,0.507673471694,0.861549561046,0.000000000000
0.550000000000,-0.095000000000,0.650000000000,-0.000000000000,0.503871759427,0.863778472788,0.000000000000
0.550000000000,-0.090000000000,0.650000000000,-0.000000000000,0.500048606159,0.865997339187,-0.000000000000
0.550000000000,-0.085000000000,0.650000000000,-0.000000000000,0.496204545982,0.868205648765,0.000000000000
0.550000000000,-0.080000000000,0.650000000000,-0.000000000000,0.492340130055,0.870402893112,-0.000000000000
0.550000000000,-0.075000000000,0.650000000000,0.000000000000,0.488455926248,0.872588567489,0.000000000000
0.550000000000,-0.070000000000,0.650000000000,0.000000000000,0.484552518747,0.874762171437,0.000000000000
0.550000000000,-0.065000000000,0.650000000000,-0.000000000000,0.480630507630,0.876923209372,0.000000000000
0.550000000000,-0.060000000000,0.650000000000,0.000000000000,0.476690508408,0.879071191197,0.000000000000
0.550000000000,-0.055000000000,0.650000000000,-0.000000000000,0.472733151528,0.881205632895,0.000000000000
0.550000000000,-0.050000000000,0.650000000000,0.000000000000,0.468759081848,0.883326057119,0.000000000000
0.550000000000,-0.045000000000,0.650000000000,-0.000000000000,0.464768958081,0.885431993777,0.000000000000
0.550000000000,-0.040000000000,0.650000000000,-0.000000000000,0.460763452207,0.887522980610,0.000000000000
0.550000000000,-0.035000000000,0.650000000000,0.000000000000,0.456743248853,0.889598563751,0.000000000000
0.550000000000,-0.030000000000,0.650000000000,-0.000000000000,0.452709044652,0.891658298279,0.000000000000
0.550000000000,-0.025000000000,0.650000000000,-0.000000000000,0.448661547570,0.893701748758,0.000000000000
0.550000000000,-0.020000000000,0.650000000000,-0.000000000000,0.444601476208,0.895728489752,0.000000000000
0.550000000000,-0.015000000000,0.650000000000,-0.000000000000,0.440529559084,0.897738106339,0.000000000000
0.550000000000,-0.010000000000,0.650000000000,-0.000000000000,0.436446533890,0.899730194589,0.000000000000
0.550000000000,-0.005000000000,0.650000000000,-0.000000000000,0.432353146734,0.901704362033,0.000000000000
0.550000000000,0.000000000000,0.650000000000,-0.000000000000,0.428250151357,0.903660228107,0.000000000000
0.550000000000,0.005000000000,0.650000000000,-0.000000000000,0.424138308338,0.905597424577,0.000000000000
0.550000000000,0.010000000000,0.650000000000,-0.000000000000,0.420018384290,0.907515595931,0.000000000000
0.550000000000,0.015000000000,0.650000000000,-0.000000000000,0.415891151035,0.909414399760,0.000000000000
0.550000000000,0.020000000000,0.650000000000,-0.000000000000,0.411757384774,0.911293507101,0.000000000000
0.550000000000,0.025000000000,0.650000000000,-0.000000000000,0.407617865254,0.913152602759,0.000000000000
0.550000000000,0.030000000000,0.650000000000,0.000000000000,0.403473374920,0.914991385605,0.000000000000
0.550000000000,0.035000000000,0.650000000000,0.000000000000,0.399324698071,0.916809568837,0.000000000000
0.550000000000,0.040000000000,0.650000000000,0.000000000000,0.395172620016,0.918606880221,0.000000000000
0.550000000000,0.045000000000,0.650000000000,-0.000000000000,0.391017926229,0.920383062300,0.000000000000
0.550000000000,0.050000000000,0.650000000000,0.000000000000,0.386861401502,0.922137872570,0.000000000000
0.550000000000,0.055000000000,0.650000000000,0.000000000000,0.382703829120,0.923871083635,0.000000000000
0.550000000000,0.060000000000,0.650000000000,0.000000000000,0.378545990025,0.925582483324,0.000000000000
0.550000000000,0.065000000000,0.650000000000,0.000000000000,0.374388662002,0.927271874783,0.000000000000
0.550000000000,0.070000000000,0.650000000000,0.000000000000,0.370232618876,0.928939076538,0.000000000000
0.550000000000,0.075000000000,0.650000000000,0.000000000000,0.366078629719,0.930583922525,0.000000000000
0.550000000000,0.080000000000,0.650000000000,0.000000000000,0.361927458075,0.932206262096,0.000000000000
0.550000000000,0.085000000000,0.650000000000,0.000000000000,0.357779861202,0.933805959993,0.000000000000
0.550000000000,0.090000000000,0.650000000000,0.000000000000,0.353636589339,0.935382896295,0.000000000000
0.550000000000,0.095000000000,0.650000000000,0.000000000000,0.349498384982,0.936936966340,0.000000000000
0.550000000000,0.100000000000,0.650000000000,0.000000000000,0.345365982197,0.938468080619,0.000000000000
0.550000000000,0.105000000000,0.650000000000,0.000000000000,0.341240105944,0.939976164642,0.000000000000
0.550000000000,0.110000000000,0.650000000000,0.000000000000,0.337121471437,0.941461158783,0.000000000000
0.550000000000,0.115000000000,0.650000000000,0.000000000000,0.333010783521,0.942923018098,0.000000000000
0.550000000000,0.120000000000,0.650000000000,0.000000000000,0.328908736087,0.944361712124,0.000000000000
0.550000000000,0.125000000000,0.650000000000,0.000000000000,0.324816011501,0.945777224653,0.000000000000
0.550000000000,0.130000000000,0.650000000000,0.000000000000,0.320733280081,0.947169553485,0.000000000000
0.550000000000,0.135000000000,0.650000000000,0.000000000000,0.316661199583,0.948538710163,0.000000000000
0.550000000000,0.140000000000,0.650000000000,0.000000000000,0.312600414738,0.949884719693,0.000000000000
0.550000000000,0.145000000000,0.650000000000,0.000000000000,0.308551556802,0.951207620236,0.000000000000
0.550000000000,0.150000000000,0.650000000000,0.000000000000,0.304515243150,0.952507462800,0.000000000000
0.550000000000,0.155000000000,0.650000000000,0.000000000000,0.300492076895,0.953784310902,0.000000000000
0.550000000000,0.160000000000,0.650000000000,0.000000000000,0.296482646543,0.955038240228,0.000000000000
0.550000000000,0.165000000000,0.650000000000,0.000000000000,0.292487525673,0.956269338275,0.000000000000
0.550000000000,0.170000000000,0.650000000000,0.000000000000,0.288507272655,0.957477703983,0.000000000000
0.550000000000,0.175000000000,0.650000000000,0.000000000000,0.284542430397,0.958663447360,0.000000000000
0.550000000000,0.180000000000,0.650000000000,0.000000000000,0.280593526122,0.959826689095,0.000000000000
0.550000000000,0.185000000000,0.650000000000,0.000000000000,0.276661071175,0.960967560169,0.000000000000
0.550000000000,0.190000000000,0.650000000000,0.000000000000,0.272745560865,0.962086201454,0.000000000000
0.550000000000,0.195000000000,0.650000000000,0.000000000000,0.268847474330,0.963182763315,0.000000000000
0.550000000000,0.200000000000,0.650000000000,0.000000000000,0.264967274435,0.964257405198,0.000000000000
0.550000000000,0.205000000000,0.650000000000,0.000000000000,0.261105407696,0.965310295227,0.000000000000
0.550000000000,0.210000000000,0.650000000000,0.000000000000,0.257262304233,0.966341609795,0.000000000000
0.550000000000,0.215000000000,0.650000000000,0.000000000000,0.253438377751,0.967351533148,0.000000000000
0.550000000000,0.220000000000,0.650000000000,0.000000000000,0.249634025540,0.968340256982,0.000000000000
0.550000000000,0.225000000000,0.650000000000,0.000000000000,0.245849628507,0.969307980037,0.000000000000
